"ب ام و،X4، 28",69000,4,1430000000
"رنو،تندر90، E2",100000,7,89000000
"رنو،تندر90، E2",40000,2,118000000
"پراید،صندوق دار",220000,11,27000000
"سمند،LX، ساده",233000,10,42000000
"رنو،تندر90، E2",48000,3,111500000
"پژو،206،  تیپ 5",92000,3,84000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",62000,3,340000000
"پژو،206،  تیپ 2",93000,3,75800000
"پژو،206،  تیپ 5",0,0,109000000
"پژو،206،  تیپ 5",0,0,109000000
"پژو،206،  تیپ 2",330000,14,38000000
"پژو،206 SD، V8",0,0,110000000
"پژو،206،  تیپ 2",0,0,92500000
"ب ام و،X4، 28",40000,2,1800000000
"پژو،206 SD، V8",0,0,109500000
"رنو،تندر90، E2",188000,8,76000000
"پژو،206،  تیپ 5",50000,2,95000000
"پژو،405، GLX بنزینی",42300,1,69000000
"سمند،LX، ساده",160000,6,57000000
"پژو،206،  تیپ 2",0,0,91300000
"رنو،تندر90، E2",188000,8,73000000
"پژو،206،  تیپ 5",0,0,107000000
"پژو،206،  تیپ 2",0,0,90500000
"پراید،صندوق دار",277000,14,21500000
"پژو،206 SD، V8",98000,5,71000000
"بنز،کلاس C، C200",73000,5,800000000
"ب ام و،X4، 28",40000,3,1550000000
"پژو،206،  تیپ 5",69000,4,75000000
"پژو،206،  تیپ 5",0,0,112000000
"پژو،206،  تیپ 2",180000,15,37500000
"پژو،206 SD، V8",156000,9,58500000
"رنو،تندر90، E2",141000,9,85000000
"پژو،206،  تیپ 5",56000,2,89000000
"دنا،پلاس، دنده ای ساده",0,0,151000000
"پژو،206،  تیپ 5",48000,2,91000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",0,0,430000000
"پژو،405، GLX بنزینی",330000,13,36000000
"پژو،206،  تیپ 2",340000,15,38000000
"بنز،کلاس C، C200",138000,11,460000000
"پژو،206،  تیپ 2",0,0,93000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",30000,2,365000000
"پژو،206 SD، V8",95000,2,90000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",128500,6,280000000
"سمند،LX، ساده",0,0,85000000
"پژو،405، GLX بنزینی",352000,18,24000000
"ساینا،EX دنده ای",0,0,65500000
"رنو،تندر90، E2",217000,12,65000000
"پژو،206،  تیپ 2",0,0,91500000
"پژو،206،  تیپ 5",268000,16,46000000
"پژو،405، GLX بنزینی",90000,2,55000000
"پژو،405، GLX بنزینی",200000,13,35500000
"پژو،206،  تیپ 2",0,0,93000000
"پراید،131، SE",0,0,50000000
"دنا،پلاس، دنده ای ساده",0,0,150000000
"پژو،206 SD، V8",171000,9,58500000
"پژو،206،  تیپ 5",4700,3,91000000
"پژو،206 SD، V8",130000,5,70000000
"پژو،206 SD، V8",17000,0,106000000
"پراید،131، SE",0,0,50000000
"ب ام و،X4، 28",68000,4,1340000000
"پژو،206،  تیپ 5",36000,1,98400000
"پژو،206،  تیپ 2",35000,14,37000000
"رنو،تندر90، E2",170000,7,72000000
"رنو،تندر90، E2",57000,3,106000000
"پراید،صندوق دار",190000,13,22000000
"پژو،206،  تیپ 5",0,0,109000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",30000,1,380000000
"پژو،206،  تیپ 2",55000,1,75000000
"پژو،206 SD، V8",0,0,112000000
"پراید،131، SE",63000,2,41000000
"ساینا،EX دنده ای",121000,2,56000000
"سمند،LX، ساده",280000,9,40000000
"پژو،206،  تیپ 5",0,0,112000000
"کیا،اپتیما، ساده",190000,9,285000000
"پژو،206،  تیپ 5",100000,3,68500000
"دنا،پلاس، دنده ای ساده",57000,1,140000000
"پژو،206 SD، V8",75000,2,90000000
"پژو،405، GLX بنزینی",220000,16,26000000
"بنز،کلاس C، C200",146000,11,450000000
"پژو،206،  تیپ 5",70000,2,90000000
"پژو،206 SD، V8",29000,2,95000000
"پژو،405، GLX بنزینی",250000,11,37000000
"پژو،206،  تیپ 2",250000,16,33000000
"ساینا،EX دنده ای",0,0,64000000
"پژو،206،  تیپ 5",135000,5,67800000
"پژو،405، GLX بنزینی",350000,14,27000000
"پژو،206،  تیپ 5",103000,5,78000000
"سمند،LX، ساده",76000,2,73000000
"پژو،405، GLX بنزینی",185000,9,40000000
"پژو،405، GLX بنزینی",0,0,79650000
"پژو،206،  تیپ 5",5000,0,99000000
"سمند،LX، ساده",300000,8,43500000
"سمند،LX، ساده",0,0,83000000
"رنو،تندر90، E2",41000,2,105000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",13000,1,380000000
"پژو،206 SD، V8",46000,3,86000000
"پژو،206،  تیپ 5",30000,2,93500000
"سمند،LX، ساده",170000,6,57000000
"پژو،206 SD، V8",0,0,105000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",80000,3,310000000
"پژو،206،  تیپ 5",76000,3,86000000
"پژو،405، GLX بنزینی",0,0,79500000
"پژو،206،  تیپ 2",240000,9,54000000
"پژو،206 SD، V8",36000,2,89500000
"پژو،206،  تیپ 5",127000,15,41000000
"پژو،206،  تیپ 5",65000,2,84000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",55000,2,345000000
"پژو،206،  تیپ 5",93000,5,72000000
"پژو،206،  تیپ 5",107000,6,71000000
"پژو،206 SD، V8",210000,9,58000000
"پراید،131، SE",0,0,49200000
"سمند،LX، ساده",81000,3,61500000
"پراید،صندوق دار",382000,16,19500000
"پژو،206 SD، V8",0,0,110000000
"پراید،صندوق دار",204500,12,23500000
"پراید،111، SE",73000,3,43800000
"سمند،LX، ساده",115000,5,52000000
"کیا،اپتیما، ساده",230000,9,250000000
"پژو،405، GLX بنزینی",270000,16,30000000
"ب ام و،X4، 28",52000,3,1460000000
"کیا،اپتیما، ساده",100000,6,400000000
"پراید،131، SE",0,0,49500000
"پژو،206،  تیپ 2",0,0,88800000
"پراید،131، SE",0,0,49500000
"ساینا،EX دنده ای",0,0,63000000
"پژو،206،  تیپ 5",39000,1,93500000
"پژو،206،  تیپ 2",0,0,89000000
"پژو،206،  تیپ 5",75000,2,89000000
"پژو،206 SD، V8",22000,1,98000000
"ساینا،EX دنده ای",0,0,64700000
"پراید،131، SE",0,0,50000000
"پژو،206،  تیپ 2",216000,15,34500000
"پراید،131، SE",0,0,49000000
"پراید،صندوق دار",288000,11,25000000
"پراید،صندوق دار",300000,15,18800000
"پژو،206،  تیپ 2",30000,1,80000000
"پراید،صندوق دار",380000,16,15000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",9000,0,390000000
"پژو،206 SD، V8",0,0,109000000
"پژو،206،  تیپ 5",46000,2,92000000
"پژو،206،  تیپ 2",42000,2,80000000
"رنو،تندر90، E2",85000,3,107000000
"پژو،206،  تیپ 5",40000,1,94000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",21000,2,345000000
"پژو،206،  تیپ 2",0,0,88300000
"پژو،405، GLX بنزینی",400000,16,27000000
"پژو،206،  تیپ 5",0,0,107000000
"پژو،206 SD، V8",45000,2,93000000
"پژو،405، GLX بنزینی",0,0,78500000
"پژو،206،  تیپ 2",180000,15,39000000
"پژو،206،  تیپ 5",0,0,104000000
"پژو،206،  تیپ 2",45000,1,83000000
"ساینا،EX دنده ای",0,0,65000000
"پراید،صندوق دار",240000,11,26000000
"پژو،206،  تیپ 5",40000,2,92000000
"رنو،تندر90، E2",155000,11,67900000
"پژو،405، GLX بنزینی",86000,3,61500000
"پژو،206،  تیپ 2",21000,2,80000000
"پراید،131، SE",0,0,50000000
"پژو،206،  تیپ 2",47000,2,78000000
"پژو،206،  تیپ 2",52000,2,78000000
"پژو،206،  تیپ 5",0,0,110000000
"پژو،206،  تیپ 2",60000,2,77000000
"دنا،پلاس، دنده ای ساده",55000,1,142000000
"رنو،تندر90، E2",60000,3,115000000
"پژو،206،  تیپ 5",0,0,108500000
"پژو،405، GLX بنزینی",250000,10,37000000
"رنو،تندر90، E2",183000,7,85000000
"کیا،اپتیما، ساده",180000,9,275000000
"پراید،صندوق دار",237000,9,26000000
"پژو،206،  تیپ 2",133000,7,62000000
"کیا،اپتیما، ساده",192000,9,310000000
"پژو،206،  تیپ 5",23000,1,95500000
"رنو،تندر90، E2",54000,2,110000000
"پراید،صندوق دار",340000,13,24500000
"پژو،206،  تیپ 2",290000,12,45500000
"پژو،206 SD، V8",0,0,110000000
"پژو،206 SD، V8",300000,12,48000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",32000,2,360000000
"پژو،206،  تیپ 5",200000,8,58000000
"پراید،صندوق دار",330000,15,17500000
"رنو،تندر90، E2",44000,1,128000000
"سمند،LX، ساده",68000,2,73000000
"سمند،LX، ساده",0,0,84000000
"پژو،206،  تیپ 2",60000,2,78000000
"پژو،206،  تیپ 2",0,0,93500000
"پژو،206 SD، V8",0,0,113500000
"کیا،اپتیما، ساده",185000,6,390000000
"رنو،تندر90، E2",34000,2,116000000
"رنو،تندر90، E2",62000,4,107000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",60000,2,365000000
"پژو،206 SD، V8",70000,3,90000000
"پژو،206،  تیپ 5",80000,3,88000000
"رنو،تندر90، E2",61000,2,119900000
"پژو،206،  تیپ 5",75000,4,80000000
"پژو،206،  تیپ 5",60000,4,85000000
"پژو،206 SD، V8",102000,3,85000000
"پژو،206،  تیپ 2",240000,14,37000000
"پژو،206 SD، V8",50000,2,93000000
"پژو،206،  تیپ 5",53000,2,90000000
"پژو،206 SD، V8",0,0,112000000
"پراید،صندوق دار",400000,11,25000000
"سمند،LX، ساده",0,0,84000000
"پژو،206،  تیپ 2",42000,1,83000000
"پژو،405، GLX بنزینی",270000,13,31000000
"رنو،تندر90، E2",78000,4,106000000
"پژو،206 SD، V8",100000,4,85000000
"پژو،206،  تیپ 2",210000,9,45000000
"سمند،LX، ساده",250000,9,44000000
"پژو،405، GLX بنزینی",168000,6,52900000
"پژو،206،  تیپ 5",392000,16,39000000
"سمند،LX، ساده",204000,8,51800000
"پژو،206 SD، V8",74000,2,73000000
"پراید،صندوق دار",260000,10,24000000
"پژو،206،  تیپ 5",120000,6,58500000
"پژو،206 SD، V8",260000,8,63000000
"پژو،206 SD، V8",83000,3,86000000
"پژو،206 SD، V8",110000,5,78500000
"پژو،206 SD، V8",70000,1,98000000
"پژو،405، GLX بنزینی",240000,13,33800000
"پراید،صندوق دار",360000,14,18750000
"رنو،تندر90، E2",45000,1,121000000
"پژو،206 SD، V8",0,0,112000000
"پژو،405، GLX بنزینی",0,0,78000000
"پژو،206،  تیپ 2",0,0,92000000
"پژو،206،  تیپ 2",344000,14,33000000
"پژو،206 SD، V8",250000,12,48500000
"پژو،206 SD، V8",3500,0,107000000
"پژو،405، GLX بنزینی",0,0,79000000
"پژو،405، GLX بنزینی",210000,16,25500000
"پژو،206 SD، V8",175000,3,81500000
"پژو،206،  تیپ 5",0,0,106500000
"پژو،206 SD، V8",240000,10,58000000
"پژو،206،  تیپ 2",245000,9,55000000
"پراید،صندوق دار",250000,14,19000000
"پژو،206،  تیپ 2",100000,4,71000000
"سمند،LX، ساده",125000,4,54900000
"سمند،LX، ساده",73000,8,50000000
"پژو،405، GLX بنزینی",105000,3,63000000
"پژو،206،  تیپ 2",26000,2,80000000
"ساینا،EX دنده ای",0,0,63000000
"پژو،206 SD، V8",0,0,98000000
"پژو،206 SD، V8",105000,3,85500000
"پژو،206،  تیپ 5",100000,5,75000000
"پژو،206 SD، V8",0,0,106000000
"پژو،206 SD، V8",22000,2,95000000
"ساینا،EX دنده ای",0,0,65000000
"پژو،206،  تیپ 2",0,0,92000000
"رنو،تندر90، E2",60000,2,120000000
"پژو،206،  تیپ 2",0,0,91000000
"پژو،405، GLX بنزینی",0,0,79000000
"پراید،131، SE",0,0,50000000
"پژو،206،  تیپ 5",0,0,106000000
"پژو،206،  تیپ 2",2500,0,88500000
"پژو،206 SD، V8",0,0,98000000
"دنا،پلاس، دنده ای ساده",0,0,150000000
"سمند،LX، ساده",0,0,83000000
"پژو،206،  تیپ 2",0,0,90000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",50000,2,355000000
"پراید،131، SE",0,0,49500000
"پژو،206،  تیپ 5",0,0,108000000
"پژو،206 SD، V8",0,0,110000000
"پژو،206،  تیپ 2",0,0,90500000
"پراید،131، SE",0,0,49500000
"دنا،پلاس، دنده ای ساده",0,0,148200000
"پژو،206،  تیپ 5",120000,6,73000000
"سمند،LX، ساده",0,0,84500000
"پژو،206،  تیپ 5",90000,3,78000000
"رنو،تندر90، E2",17000,1,135000000
"پراید،131، SE",0,0,49700000
"دنا،پلاس، دنده ای ساده",0,0,150000000
"سمند،LX، ساده",0,0,84500000
"پژو،206،  تیپ 5",118000,6,73500000
"دنا،پلاس، دنده ای ساده",0,0,150000000
"سمند،LX، ساده",88000,1,76000000
"پژو،206،  تیپ 5",0,0,108500000
"پژو،206،  تیپ 5",90000,4,77000000
"پژو،206،  تیپ 2",0,0,91900000
"دنا،پلاس، دنده ای ساده",0,0,147000000
"پژو،206،  تیپ 5",100000,5,75500000
"پژو،206 SD، V8",83000,5,78000000
"پژو،206،  تیپ 5",65000,5,76000000
"دنا،پلاس، دنده ای ساده",35000,1,143000000
"کیا،اپتیما، ساده",149000,6,399000000
"ساینا،EX دنده ای",16750,1,56000000
"پژو،405، GLX بنزینی",258000,12,30000000
"کیا،اپتیما، ساده",200000,9,255000000
"پراید،131، SE",0,0,49800000
"پژو،206،  تیپ 2",130000,9,43000000
"رنو،تندر90، E2",262000,8,85000000
"پراید،131، SE",0,0,49000000
"سمند،LX، ساده",0,0,85000000
"پژو،206،  تیپ 5",51000,1,93000000
"ساینا،EX دنده ای",30000,2,57000000
"پراید،111، SE",0,0,52500000
"ساینا،EX دنده ای",225000,1,60000000
"دنا،پلاس، دنده ای ساده",0,0,142000000
"پراید،131، SE",0,0,49000000
"پژو،206،  تیپ 5",60000,2,88000000
"پژو،405، GLX بنزینی",0,0,79500000
"پراید،131، SE",0,0,49000000
"سمند،LX، ساده",105000,5,58500000
"پژو،405، GLX بنزینی",0,0,78000000
"سمند،LX، ساده",0,0,83500000
"ب ام و،X4، 28",25000,2,1670000000
"کیا،اپتیما، ساده",120000,6,400000000
"بنز،کلاس C، C200",131000,11,475000000
"پراید،131، SE",0,0,50000000
"ساینا،EX دنده ای",0,0,63500000
"پراید،131، SE",0,0,48500000
"پژو،206 SD، V8",39000,3,91000000
"کیا،اپتیما، ساده",23000,5,256000000
"پراید،131، SE",0,0,49000000
"پژو،405، GLX بنزینی",0,0,78500000
"رنو،تندر90، E2",97000,7,87000000
"پژو،405، GLX بنزینی",0,0,79000000
"پژو،206،  تیپ 5",69000,2,86800000
"پژو،206،  تیپ 2",43000,1,83000000
"ب ام و،X4، 28",18000,2,1740000000
"پراید،111، SE",0,0,54000000
"پراید،131، SE",0,0,48500000
"سمند،LX، ساده",166000,4,55000000
"سمند،LX، ساده",0,0,84600000
"پژو،206،  تیپ 2",75000,3,74500000
"دنا،پلاس، دنده ای ساده",0,0,149000000
"پراید،131، SE",0,0,49500000
"پژو،206 SD، V8",66000,5,81000000
"پژو،206 SD، V8",0,0,110000000
"رنو،تندر90، E2",59000,2,114000000
"پژو،206،  تیپ 5",51000,5,79000000
"رنو،تندر90، E2",158000,9,82000000
"پراید،131، SE",0,0,48500000
"کیا،اپتیما، ساده",75000,5,235000000
"رنو،تندر90، E2",78700,4,92000000
"پژو،405، GLX بنزینی",0,0,79500000
"پژو،206 SD، V8",67000,3,92000000
"پژو،206 SD، V8",212000,9,59500000
"پژو،206،  تیپ 5",0,0,107000000
"پراید،صندوق دار",248000,14,23000000
"دنا،پلاس، دنده ای ساده",3400,0,147000000
"پراید،131، SE",66000,2,42800000
"پژو،206،  تیپ 5",37000,2,90000000
"پراید،131، SE",0,0,49200000
"رنو،تندر90، E2",136000,8,80000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",23000,2,340000000
"پژو،206،  تیپ 2",0,0,91000000
"پژو،206،  تیپ 2",0,0,92000000
"پژو،206،  تیپ 5",0,0,107000000
"پژو،206،  تیپ 2",300000,18,32000000
"سمند،LX، ساده",300000,8,45000000
"پژو،206 SD، V8",225000,8,50000000
"پراید،صندوق دار",185000,9,29500000
"پراید،131، SE",0,0,48300000
"پژو،206،  تیپ 5",60000,2,90000000
"پژو،206،  تیپ 2",234567,14,38000000
"پراید،111، SE",0,0,53000000
"سمند،LX، ساده",0,0,84000000
"پراید،131، SE",0,0,49000000
"پژو،405، GLX بنزینی",0,0,77500000
"پژو،206 SD، V8",20000,1,96000000
"دنا،پلاس، دنده ای ساده",0,0,149000000
"دنا،پلاس، دنده ای ساده",0,0,143000000
"رنو،تندر90، E2",100000,3,109000000
"پژو،206 SD، V8",110000,4,81000000
"پژو،206،  تیپ 5",0,0,108000000
"پراید،صندوق دار",164000,10,27500000
"ساینا،EX دنده ای",0,0,66000000
"پژو،206،  تیپ 5",0,0,108000000
"پژو،206 SD، V8",182000,13,53000000
"پژو،206،  تیپ 5",0,0,105000000
"سمند،LX، ساده",0,0,82900000
"پژو،206،  تیپ 2",0,0,89000000
"پژو،206،  تیپ 2",128000,4,61000000
"پژو،206 SD، V8",150000,4,72000000
"پژو،206،  تیپ 2",0,0,89500000
"پژو،206،  تیپ 5",0,0,109000000
"پژو،206،  تیپ 5",62000,3,88000000
"پژو،206 SD، V8",0,0,110000000
"سمند،LX، ساده",125000,7,52000000
"پژو،206،  تیپ 5",77000,3,82000000
"پژو،206،  تیپ 5",82000,3,83000000
"کیا،اپتیما، ساده",150000,6,380000000
"پژو،206،  تیپ 5",0,0,108000000
"پژو،206،  تیپ 2",0,0,90000000
"پژو،206،  تیپ 2",0,0,91500000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",155000,8,245000000
"پژو،206 SD، V8",0,0,108000000
"پژو،206،  تیپ 5",0,0,109000000
"پژو،206،  تیپ 5",0,0,107000000
"پژو،206 SD، V8",0,0,108000000
"ب ام و،X4، 28",13000,2,1810000000
"پژو،405، GLX بنزینی",200000,5,58000000
"سمند،LX، ساده",0,0,84500000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",0,0,430000000
"پژو،206،  تیپ 2",196000,8,52000000
"پژو،206،  تیپ 5",0,0,108000000
"پژو،206 SD، V8",0,0,109500000
"سمند،LX، ساده",144000,4,48500000
"پژو،206،  تیپ 5",35000,2,90000000
"پژو،206 SD، V8",105000,3,90000000
"ساینا،EX دنده ای",85000,2,56000000
"سمند،LX، ساده",27000,2,72000000
"پژو،206،  تیپ 2",300000,13,36000000
"رنو،تندر90، E2",71000,2,120000000
"پژو،405، GLX بنزینی",240000,16,23000000
"رنو،تندر90، E2",52000,2,120000000
"پژو،206،  تیپ 5",61000,3,83000000
"پژو،405، GLX بنزینی",34000,2,65000000
"پژو،206،  تیپ 5",95000,2,90500000
"رنو،تندر90، E2",49000,2,120000000
"کیا،اپتیما، ساده",97000,5,420000000
"پژو،206 SD، V8",42000,2,89000000
"پژو،206،  تیپ 5",11000,1,96200000
"پژو،206،  تیپ 5",38000,2,88000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",48000,2,360000000
"سمند،LX، ساده",0,0,85000000
"پژو،206،  تیپ 5",70000,3,84000000
"پژو،206 SD، V8",100000,3,86000000
"رنو،تندر90، E2",60000,3,105000000
"سمند،LX، ساده",0,0,82500000
"پژو،206،  تیپ 5",0,0,103500000
"پژو،206،  تیپ 2",0,0,86000000
"پراید،111، SE",70000,3,43000000
"پراید،صندوق دار",195000,9,21500000
"پژو،206،  تیپ 5",0,0,104000000
"پژو،206،  تیپ 5",84000,2,86000000
"پژو،206 SD، V8",100000,3,92000000
"سمند،LX، ساده",0,0,82000000
"رنو،تندر90، E2",90000,3,88000000
"سمند،LX، ساده",138000,5,61000000
"ب ام و،X4، 28",21431,4,1500000000
"پژو،206،  تیپ 2",0,0,90000000
"پژو،206،  تیپ 5",47000,2,87000000
"دنا،پلاس، دنده ای ساده",0,0,146000000
"پژو،206،  تیپ 5",92000,3,85000000
"پژو،206،  تیپ 2",350000,11,47000000
"پژو،206،  تیپ 2",0,0,93000000
"پژو،206،  تیپ 5",44000,2,88300000
"رنو،تندر90، E2",710000,5,86000000
"پژو،206،  تیپ 2",108000,2,61000000
"پراید،صندوق دار",360000,17,11000000
"سمند،LX، ساده",158000,4,63000000
"رنو،تندر90، E2",42000,2,112000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",0,0,112000000
"رنو،تندر90، E2",170000,6,92000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",0,0,112000000
"رنو،تندر90، E2",170000,6,92000000
"ب ام و،X4، 28",19000,2,1950000000
"ساینا،EX دنده ای",0,0,66000000
"سمند،LX، ساده",0,0,84500000
"پراید،صندوق دار",278000,10,28000000
"پژو،206 SD، V8",30000,1,100000000
"پژو،206،  تیپ 5",54000,1,100000000
"پژو،206،  تیپ 5",0,0,108000000
"ب ام و،X4، 28",42000,3,1555000000
"پژو،206 SD، V8",0,0,110000000
"ساینا،EX دنده ای",65000,3,48000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",12600,2,365000000
"سمند،LX، ساده",0,0,84900000
"پژو،206،  تیپ 5",0,0,110000000
"کیا،اپتیما، ساده",240000,9,275000000
"پژو،206 SD، V8",0,0,109000000
"پژو،206 SD، V8",283000,12,50000000
"پژو،405، GLX بنزینی",0,0,79000000
"پژو،206،  تیپ 2",0,0,93000000
"پژو،206 SD، V8",0,0,107000000
"پژو،206،  تیپ 2",0,0,92000000
"پراید،131، SE",66000,2,40000000
"پژو،206 SD، V8",110000,3,86000000
"پژو،405، GLX بنزینی",220000,13,34000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",75000,2,350000000
"پژو،206،  تیپ 5",165000,8,68000000
"رنو،تندر90، E2",168000,7,82000000
"پژو،206،  تیپ 2",0,0,90000000
"پژو،206،  تیپ 2",126200,3,73500000
"پژو،405، GLX بنزینی",120000,6,53000000
"سمند،LX، ساده",0,0,83000000
"پژو،206،  تیپ 5",0,0,104000000
"کیا،اپتیما، ساده",180000,9,270000000
"دنا،پلاس، دنده ای ساده",2300,0,147000000
"ساینا،EX دنده ای",30000,1,60000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",40000,3,340000000
"پژو،405، GLX بنزینی",222000,17,29000000
"پژو،206،  تیپ 5",72000,3,87000000
"پژو،206،  تیپ 5",0,0,109500000
"پژو،206،  تیپ 2",104000,13,37000000
"ب ام و،X4، 28",30000,4,1500000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،405، GLX بنزینی",0,0,78000000
"پژو،206،  تیپ 2",0,0,91500000
"رنو،تندر90، E2",55000,2,128000000
"پراید،131، SE",0,0,49200000
"سمند،LX، ساده",0,0,82000000
"پراید،111، SE",0,0,53300000
"دنا،پلاس، دنده ای ساده",2000,0,140000000
"پژو،206،  تیپ 2",0,0,91900000
"پژو،206 SD، V8",0,0,107000000
"پراید،131، SE",0,0,49500000
"پژو،206،  تیپ 2",0,0,90000000
"دنا،پلاس، دنده ای ساده",0,0,156000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206 SD، V8",70000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,152000000
"پژو،405، GLX بنزینی",200000,15,28500000
"پژو،206،  تیپ 5",60000,3,88000000
"پژو،405، GLX بنزینی",210000,6,50500000
"پراید،131، SE",0,0,49000000
"رنو،تندر90، E2",110000,8,79000000
"پژو،206،  تیپ 2",66000,2,75000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",0,0,407000000
"پژو،405، GLX بنزینی",0,0,78000000
"پژو،206،  تیپ 2",180000,9,56000000
"ساینا،EX دنده ای",0,0,62500000
"دنا،پلاس، دنده ای ساده",0,0,148000000
"دنا،پلاس، دنده ای ساده",61000,2,135000000
"پژو،206 SD، V8",21000,1,102000000
"پراید،131، SE",0,0,49000000
"پژو،206،  تیپ 2",500000,17,29500000
"دنا،پلاس، دنده ای ساده",0,0,144900000
"دنا،پلاس، دنده ای ساده",0,0,143900000
"دنا،پلاس، دنده ای ساده",0,0,150000000
"پژو،405، GLX بنزینی",0,0,76000000
"پژو،206 SD، V8",0,0,108000000
"رنو،تندر90، E2",6000,2,120000000
"کیا،اپتیما، ساده",103000,5,410000000
"ساینا،EX دنده ای",0,0,64500000
"پژو،206 SD، V8",53000,2,93800000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 5",178000,3,85000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206،  تیپ 2",70000,3,76000000
"پراید،131، SE",0,0,49500000
"پراید،111، SE",0,0,54000000
"پژو،206،  تیپ 5",38000,2,94000000
"پژو،405، GLX بنزینی",270000,8,43500000
"دنا،پلاس، دنده ای ساده",0,0,144000000
"پژو،405، GLX بنزینی",0,0,78000000
"پراید،131، SE",0,0,49600000
"رنو،تندر90، E2",205000,8,75000000
"پژو،206 SD، V8",304000,13,43000000
"پژو،206،  تیپ 2",0,0,92000000
"پراید،131، SE",0,0,49000000
"پژو،206،  تیپ 2",250000,11,48500000
"پژو،206 SD، V8",0,0,112500000
"رنو،تندر90، E2",38000,2,123000000
"پژو،206،  تیپ 5",225000,15,42000000
"سمند،LX، ساده",230000,12,40000000
"پژو،405، GLX بنزینی",0,0,78000000
"پژو،206،  تیپ 5",45000,2,93000000
"پژو،206 SD، V8",80000,2,96000000
"پژو،206 SD، V8",45000,4,82000000
"پراید،131، SE",0,0,49500000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",34800,1,380000000
"پژو،206،  تیپ 2",0,0,92500000
